IdA,IdB,TextA,TextB,LenA,LenB,Levenshtein-Distance,Jaccard_Distance,Sentence_similarity_vect,similarity
http://www.politifact.com/florida/statements/2012/jan/24/mitt-romney/mitt-romney-fought-cap-and-trade-newt-gingrich/,http://www.politifact.com/texas/statements/2011/dec/23/make-us-great-again/pro-perry-super-pac-says-gingrich-teamed-pelosi-gl/,Mitt Romney said he fought cap and trade while Newt Gingrich supported it,Pro-Perry super PAC says Gingrich teamed with Pelosi on global warming,73,70,61,0.043478260869565216,0.69388056,16.43835616438356
http://www.politifact.com/truth-o-meter/statements/2011/sep/12/rick-perry/rick-perry-says-2009-stimulus-created-zero-jobs/,http://www.politifact.com/virginia/statements/2011/oct/21/national-republican-senatorial-committee/national-republican-senatorial-committee-ad-says-s/,Rick Perry says the 2009 stimulus 'created zero jobs',National Republican Senatorial Committee ad says stimulus created ''zero jobs'',53,79,42,0.11764705882352941,0.8040699,46.83544303797469
http://www.politifact.com/punditfact/statements/2017/aug/14/puppetstringnewscom/charlottesville-hit-and-run-driver-was-anti-fascis/,http://www.politifact.com/punditfact/statements/2017/aug/14/puppetstringnewscom/post-wrongly-says-charlottesville-police-arrested-/,"Charlottesville hit-and-run driver was anti-fascist activist, Internet post claims",Post wrongly says Charlottesville police arrested wrong person in hit and run,82,77,70,0.10526315789473684,0.62528545,14.634146341463417
http://www.politifact.com/wisconsin/statements/2015/feb/13/scott-walker/did-scott-walker-flip-flip-budget-shortfall/,http://www.politifact.com/wisconsin/statements/2015/mar/04/scott-walker/2016-horizon-scott-walker-asserts-his-appeal-among/,Did Scott Walker flip-flop on how budget shortfalls are measured??,"With 2016 on the horizon, Scott Walker asserts his appeal among Republicans and independents",66,92,68,0.14285714285714285,0.3761993,26.086956521739136
http://www.politifact.com/rhode-island/statements/2012/sep/30/brendan-doherty/brendan-doherty-says-most-david-cicilline-campaign/,http://www.politifact.com/rhode-island/statements/2012/aug/15/david-cicilline/says-brendan-doherty-wants-raise-social-security-e/,Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,102,160,119,0.14705882352941177,0.43082505,25.624999999999996
http://www.politifact.com/truth-o-meter/statements/2011/nov/02/jon-huntsman/Says-Mitt-Romney-flip-flopped-on-abortion/,http://www.politifact.com/truth-o-meter/statements/2012/may/15/mitt-romney/mitt-romney-evolved-significantly-his-position-abo/,Jon Huntsman accuses Mitt Romney of flip-flopping on abortion,Mitt Romney evolved significantly in his position on abortion,61,61,41,0.2857142857142857,0.66053534,32.786885245901644
http://www.politifact.com/virginia/statements/2011/feb/28/george-allen/george-allen-says-barack-obama-promised-stimulus-w/,http://www.politifact.com/truth-o-meter/statements/2012/oct/09/american-crossroads/ad-says-barack-obama-promised-jobless-rate-would-b/,George Allen says Barack Obama promised stimulus would keep unemployment below 8 percent,Ad says Barack Obama promised the jobless rate would be 5.6% if Congress passed the stimulus,88,92,58,0.2727272727272727,0.7735912,36.95652173913043
http://www.politifact.com/texas/statements/2013/apr/01/rick-perry/rick-perry-says-only-three-10-texas-physicians-acc/,http://www.politifact.com/texas/statements/2013/jan/08/texas-medical-association/medical-group-says-31-percent-texas-doctors-accept/,Rick Perry says only three in 10 Texas physicians accept new Medicaid patients,"Medical group says 31 percent of Texas doctors accept all new Medicaid patients, down from 67 percent in 2000",78,109,64,0.24,0.8666974,41.28440366972477
http://www.politifact.com/rhode-island/statements/2014/mar/23/allan-fung/allan-fung-says-he-had-pay-100-hazardous-materials/,http://www.politifact.com/rhode-island/statements/2014/jul/27/kenneth-block/ken-block-says-cranston-mayor-allan-fung-increased/,Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,Ken Block says Cranston Mayor Allan Fung increased the garbage tax by as much as $200,106,85,75,0.13793103448275862,0.7531696,29.24528301886793
http://www.politifact.com/truth-o-meter/statements/2013/may/14/barack-obama/barack-obama-says-review-benghazi-attack-investiga/,http://www.politifact.com/wisconsin/statements/2014/may/19/ron-johnson/hillary-clintons-state-department-reduced-security/,Barack Obama says review of Benghazi attack ''investigated every element'',"Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",74,108,87,0.04,0.5244139,19.444444444444443
http://www.politifact.com/florida/statements/2013/oct/17/bill-foster/bill-foster-says-st-petersburgs-unemployment-rate-/,http://www.politifact.com/florida/statements/2013/oct/17/rick-kriseman/rick-kriseman-says-fewer-residents-working-bill-fo/,Bill Foster says St. Petersburg's unemployment rate is lower than state average,Rick Kriseman says fewer residents are working since Bill Foster took office,79,76,57,0.14285714285714285,0.68017733,27.848101265822788
http://www.politifact.com/truth-o-meter/statements/2015/oct/12/hillary-clinton/clinton-there-have-been-7-benghazi-probes-so-far/,http://www.politifact.com/wisconsin/statements/2014/may/19/ron-johnson/hillary-clintons-state-department-reduced-security/,Clinton: 7 Benghazi probes so far,"Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",33,108,87,0.0,0.32336226,19.444444444444443
http://www.politifact.com/truth-o-meter/statements/2010/dec/02/john-boehner/john-boehner-says-american-people-spoke-pretty-lou/,http://www.politifact.com/truth-o-meter/statements/2010/dec/07/barack-obama/barack-obama-says-american-public-believes-its-bad/,John Boehner says ''the American people spoke pretty loudly. They said stop all the looming tax hikes'',Barack Obama says American public believes 'it's a bad idea to provide tax cuts to the wealthy',103,95,74,0.13793103448275862,0.70166767,28.155339805825243
http://www.politifact.com/texas/statements/2013/feb/08/sacramento-bee-editorial-board/sacramento-bee-editorial-says-texas-ranks-first-ex/,http://www.politifact.com/texas/statements/2013/feb/08/sacramento-bee-editorial-board/sacramento-bee-editorial-says-texas-ranks-last-res/,Sacramento Bee editorial says Texas ranks first in executions,Sacramento Bee editorial says Texas ranks last in residents with high school diplomas,61,85,32,0.4666666666666667,0.76081276,62.35294117647059
http://www.politifact.com/rhode-island/statements/2012/sep/30/david-cicilline/us-rep-david-cicilline-says-republican-opponent-br/,http://www.politifact.com/rhode-island/statements/2012/aug/30/david-cicilline/us-rep-david-cicilline-says-united-states-has-been/,U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,129,84,73,0.21428571428571427,0.42575184,43.41085271317829
http://www.politifact.com/truth-o-meter/statements/2014/jun/26/john-boehner/john-boehner-says-keystone-xl-pipeline-would-creat/,http://www.politifact.com/punditfact/statements/2014/nov/11/anna-kooiman/fox-news-host-keystone-pipeline-would-create-tens-/,"John Boehner says Keystone XL pipeline would create 100,000 jobs",Fox News host: Keystone pipeline would create 'tens of thousands of jobs',64,73,38,0.23529411764705882,0.7657664,47.945205479452056
http://www.politifact.com/arizona/statements/2016/apr/06/hillary-clinton/does-economy-always-do-better-under-democratic-pre/,http://www.politifact.com/california/statements/2016/jun/08/hillary-clinton/hillary-clinton-repeats-half-true-claim-about-nati/,Does the economy always do better under Democratic presidents?,Hillary Clinton repeats Half True claim economy does better with Democrat in White House,62,88,58,0.15,0.7597345,34.09090909090909
http://www.politifact.com/wisconsin/statements/2014/jul/31/scott-walker/scott-walker-says-mary-burkes-deal-help-abbott-lab/,http://www.politifact.com/wisconsin/statements/2014/jul/10/scott-walker/scott-walker-ad-says-mary-burke-helped-firm-no-pla/,Scott Walker says Mary Burke's deal to help Abbott Laboratories was a $25 million waste,Scott Walker ad says Mary Burke helped firm with ''no plans to create jobs in Wisconsin'',87,89,52,0.19230769230769232,0.5438107,41.57303370786517
http://www.politifact.com/rhode-island/statements/2012/sep/30/david-cicilline/us-rep-david-cicilline-says-republican-opponent-br/,http://www.politifact.com/rhode-island/statements/2013/nov/24/john-depetro/talk-show-host-john-depetro-says-providence-was-sa/,U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,129,94,101,0.0967741935483871,0.5562207,21.705426356589154
http://www.politifact.com/florida/statements/2012/oct/17/connie-mack/connie-mack-says-bill-nelson-votes-98-percent-time/,http://www.politifact.com/florida/statements/2011/nov/30/sean-hannity/foxs-sean-hannity-says-sen-nelson-voted-dems-nearl/,Connie Mack says Bill Nelson votes 98 percent of the time with Obama,Fox's Sean Hannity says Bill Nelson voted with Dems ''nearly 95 percent'' of the time,68,85,47,0.3333333333333333,0.8318496,44.705882352941174
http://www.politifact.com/wisconsin/statements/2012/may/06/tom-barrett/dem-recall-candidate-tom-barrett-says-gop-wisconsi/,http://www.politifact.com/wisconsin/statements/2014/apr/27/scott-walker/scott-walker-says-2013-job-growth-wisconsin-was-be/,Dem recall candidate Tom Barrett says GOP Wisconsin Gov. Scott Walker ''caused'' top job losses in U.S.,Scott Walker says 2013 job growth in Wisconsin was best since 1990s,103,67,77,0.2608695652173913,0.6539983,25.24271844660194
http://www.politifact.com/wisconsin/statements/2012/jan/12/scott-walker/wisconsin-gov-scott-walker-says-states-jobs-data-u/,http://www.politifact.com/wisconsin/statements/2011/dec/14/kathleen-falk/potential-recall-candidate-kathleen-falk-says-job-/,Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,Potential recall candidate Kathleen Falk says job losses under Wisconsin Gov. Scott Walker worst in ''decades'',68,111,83,0.22727272727272727,0.79139936,25.225225225225223
http://www.politifact.com/truth-o-meter/statements/2014/sep/15/national-republican-congressional-committee/nrcc-says-rep-john-barrow-d-ga-voted-barack-obama-/,http://www.politifact.com/truth-o-meter/statements/2014/sep/15/national-republican-congressional-committee/nrcc-says-nick-rahall-voted-barack-obama-94-time/,"NRCC says Rep. John Barrow, D-Ga., voted with Barack Obama 85% of the time",NRCC says Nick Rahall voted with Barack Obama 94% of the time,74,61,23,0.5294117647058824,0.89302504,68.91891891891892
http://www.politifact.com/wisconsin/statements/2014/oct/03/mary-burke/mary-burke-says-wisconsin-last-midwest-job-growth-/,http://www.politifact.com/wisconsin/statements/2014/apr/27/scott-walker/scott-walker-says-2013-job-growth-wisconsin-was-be/,Mary Burke says Wisconsin is last in Midwest job growth under latest figures,Scott Walker says 2013 job growth in Wisconsin was best since 1990s,76,67,56,0.25,0.748021,26.315789473684216
http://www.politifact.com/truth-o-meter/statements/2012/sep/06/bill-clinton/clinton-says-ryan-attacked-obama-medicare-cuts-ref/,http://www.politifact.com/florida/statements/2012/oct/30/cw-bill-young/bill-young-says-he-opposed-716-billion-medicare-cu/,Clinton says Ryan attacked Obama for Medicare cuts reflected in Ryan's own budget,Bill Young says he opposed $716 billion Medicare cut,81,52,60,0.1,0.80375385,25.92592592592593
http://www.politifact.com/rhode-island/statements/2013/mar/10/christopher-blazejewski/rhode-island-state-rep-christopher-r-blazejewski-s/,http://www.politifact.com/rhode-island/statements/2012/jun/13/christopher-blazejewski/rep-christopher-blazejewski-says-most-dunkin-donut/,"Rhode Island Rep. Christopher Blazejewski says 32 states, District of Columbia allow early voting",Rep. Christopher Blazejewski says most Dunkin' Donuts tips don't go to employees,97,80,53,0.18181818181818182,0.421259,45.36082474226804
http://www.politifact.com/truth-o-meter/statements/2012/sep/07/barack-obama/barack-obama-said-hes-cut-taxes-middle-class-famil/,http://www.politifact.com/truth-o-meter/statements/2012/sep/06/bill-clinton/clinton-says-obama-cut-taxes-95-percent-people-thr/,"Barack Obama said he's cut taxes for 'middle-class families, small businesses'",Bill Clinton says Barack Obama cut taxes for 95 percent of people through stimulus,78,82,60,0.25,0.81388354,26.82926829268293
http://www.politifact.com/truth-o-meter/statements/2008/apr/16/chain-email/capital-gains-taxes-often-dont-apply-to-homeowners/,http://www.politifact.com/truth-o-meter/statements/2008/apr/17/chain-email/dems-dont-propose-tax-increases-on-lower-incomes/,Capital gains taxes often don't apply to homeowners,Dems don't propose tax increases on lower incomes,51,49,42,0.06666666666666667,0.7102847,17.647058823529417
http://www.politifact.com/texas/statements/2013/aug/16/john-cornyn/cornyn-echoes-survey-latino-african-american-voter/,http://www.politifact.com/texas/statements/2013/mar/22/battleground-texas/battleground-texas-says-54-percent-texas-latinos-r/,"Cornyn echoes survey on Latino, African American voter turnout, but clarification needed",Battleground Texas says 54 percent of Texas Latinos registered to vote in 2008 and only 35 percent turned out,88,109,81,0.0,0.40904802,25.688073394495415
http://www.politifact.com/truth-o-meter/statements/2014/feb/14/national-republican-congressional-committee/nrcc-says-congressional-budget-office-predicts-oba/,http://www.politifact.com/florida/statements/2014/mar/25/rick-scott/cbo-report-describes-obamacare-jobs-killer-rick-sc/,NRCC says Congressional Budget Office predicts Obamacare will cost economy 2.5 million jobs,Rick Scott's political committee says CBO report describes Obamacare as jobs killer,91,83,73,0.13636363636363635,0.5983645,19.780219780219777
http://www.politifact.com/florida/statements/2015/mar/13/american-bridge-21st-century/liberal-pac-says-jeb-bush-edited-his-own-emails/,http://www.politifact.com/florida/statements/2015/aug/31/jeb-bush/jeb-bush-says-he-has-released-all-his-emails/,"Jeb Bush edited his own emails, says liberal PAC",Jeb Bush says he has released all his emails from time as governor,48,66,40,0.2222222222222222,0.6333892,39.39393939393939
http://www.politifact.com/truth-o-meter/statements/2016/apr/10/bernie-sanders/clinton-voted-virtually-every-trade-agreement-kill/,http://www.politifact.com/truth-o-meter/statements/2016/aug/12/hillary-clinton/economic-speech-hillary-clinton-offers-cherry-pick/,"Clinton voted for 'virtually every' trade agreement, killing millions of jobs, Sanders says","In economic speech, Hillary Clinton offers cherry-picked summary of her trade votes",91,83,73,0.13636363636363635,0.49425003,19.780219780219777
http://www.politifact.com/punditfact/statements/2014/jun/01/chris-wallace/chris-wallace-hillary-clinton-defended-syrias-assa/,http://www.politifact.com/truth-o-meter/statements/2016/jul/19/chris-christie/gov-chris-christie-clintons-reformer-quote/,Chris Wallace: Hillary Clinton defended Syria's Assad as a 'possible reformer',"In RNC speech, Chris Christie says Clinton called Assad a 'reformer,' a 'different kind of leader'",78,98,72,0.18181818181818182,0.71184695,26.530612244897956
http://www.politifact.com/truth-o-meter/statements/2015/may/18/charles-schumer/after-derailment-chuck-schumer-says-shortage-funds/,http://www.politifact.com/punditfact/statements/2015/may/18/megyn-kelly/did-money-have-nothing-do-amtrak-crash/,"After derailment, Chuck Schumer says shortage of funds has delayed technological fix for Amtrak",Megyn Kelly says braking system wasn't missing because of a lack of funding,95,75,74,0.08333333333333333,0.5032666,22.10526315789474
http://www.politifact.com/truth-o-meter/statements/2011/nov/29/democratic-national-committee/dnc-ad-accuses-mitt-romney-flip-flopping-assault-w/,http://www.politifact.com/truth-o-meter/statements/2012/may/18/mitt-romney/did-mitt-romney-flip-flop-tarp/,DNC ad accuses Mitt Romney of flip-flopping on assault-weapons ban,Did Mitt Romney flip-flop on TARP?,66,34,38,0.23076923076923078,0.64024395,42.42424242424242
http://www.politifact.com/truth-o-meter/statements/2013/may/20/michele-bachmann/michele-bachmann-says-irs-will-have-ability-delay-/,http://www.politifact.com/truth-o-meter/statements/2013/may/20/michele-bachmann/michele-bachmann-decries-huge-national-database-ru/,Michele Bachmann says IRS ''will have the ability'' to delay or deny health care,"Michele Bachmann decries “huge national database” run by IRS with ''personal, intimate'' health care details",80,108,63,0.20833333333333334,0.74930465,41.666666666666664
http://www.politifact.com/wisconsin/statements/2012/feb/29/reince-priebus/reince-priebus-says-unemployment-has-been-above-8-/,http://www.politifact.com/florida/statements/2011/jul/19/marco-rubio/us-sen-marco-rubio-says-unemployment-streak-worst-/,Reince Priebus says unemployment has been above 8 percent for a record 36 months,U.S. Sen. Marco Rubio says unemployment streak is worst since Great Depression,80,78,52,0.08333333333333333,0.61116505,35.0
http://www.politifact.com/wisconsin/statements/2012/may/24/scott-walker/recall-battle-wisconsin-gov-scott-says-new-figures/,http://www.politifact.com/wisconsin/statements/2012/jun/01/tom-barrett/democrat-tom-barrett-says-republican-gov-scott-wal/,"In recall battle, Wisconsin Gov. Scott Walker says new figures showing job gains are ''the final job numbers''",Democrat Tom Barrett says Republican Gov. Scott Walker is citing jobs numbers that are not commonly used,110,104,77,0.1724137931034483,0.60544235,30.000000000000004
http://www.politifact.com/florida/statements/2010/oct/06/charlie-crist/fact-checking-marco-rubios-social-security-stance/,http://www.politifact.com/florida/statements/2016/sep/16/senate-majority-pac/fact-checking-democratic-attacks-marco-rubios-stat/,Fact-checking Marco Rubio's Social Security stance,Fact-checking Democratic attacks on Marco Rubio's statements on Social Security and Medicare,50,92,46,0.4166666666666667,0.7632164,50.0
http://www.politifact.com/georgia/statements/2014/sep/15/connie-stokes/stokes-broadly-right-gender-pay-claim/,http://www.politifact.com/georgia/statements/2012/oct/01/national-womens-law-center/there-gender-wage-gap-every-state/,"Stokes right on broad gender pay claim, missteps on specifics",Is there a gender wage gap in every state?,61,42,41,0.058823529411764705,0.6503702,32.786885245901644
http://www.politifact.com/rhode-island/statements/2012/feb/10/lincoln-chafee/rhode-island-governor-lincoln-chafee-says-commerci/,http://www.politifact.com/rhode-island/statements/2011/nov/02/lincoln-chafee/gov-lincoln-chafee-says-rhode-island-would-be-firs/,Rhode Island Governor Lincoln Chafee says that the commercial property tax in Providence is second-highest in the nation behind only Detroit,Gov. Lincoln Chafee says Rhode Island would be first state in U.S. to adopt hybrid retirement plan for public employees,140,119,98,0.18181818181818182,0.588539,30.000000000000004
http://www.politifact.com/wisconsin/statements/2011/sep/26/tommy-thompson/republican-tommy-thompson-says-club-growth-wiscons/,http://www.politifact.com/wisconsin/statements/2012/jul/15/tommy-thompson/gop-wisconsin-senate-candidate-thompson-says-he-ne/,Republican Tommy Thompson says Club for Growth Wisconsin ''has endorsed'' him for U.S. Senate,GOP Wisconsin Senate candidate Tommy Thompson says he never backed individual mandate,93,85,74,0.25,0.5173028,20.430107526881724
http://www.politifact.com/punditfact/statements/2014/jun/29/bill-clinton/bill-clinton-i-had-lowest-net-worth-any-american-p/,http://www.politifact.com/punditfact/statements/2015/may/07/bill-clinton/bill-clinton-we-had-lowest-net-worth-any-president/,Bill Clinton: 'I had the lowest net worth of any American president in the 20th century',Bill Clinton: We had the lowest net worth of any president entering office since Harry Truman,88,93,36,0.47619047619047616,0.9435037,61.29032258064516
http://www.politifact.com/florida/statements/2014/apr/02/rick-scott/rick-scott-touts-private-sector-job-growth/,http://www.politifact.com/florida/statements/2016/apr/06/rick-scott/rick-scott-correct-florida-created-1-million-jobs-/,Rick Scott touts (private-sector) job growth,Rick Scott correct that Florida created 1 million jobs on his watch,44,67,40,0.125,0.43034023,40.29850746268657
http://www.politifact.com/rhode-island/statements/2014/sep/14/angel-taveras/taxpayers-paid-secret-no-bid-contract-benefited-gi/,http://www.politifact.com/rhode-island/statements/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,"Taxpayers paid for a secret no-bid contract that benefited Gina Raimondo’s firm, Angel Taveras says",Gina Raimondo says Providence taxes rose nearly 27 percent under Mayor Angel Taveras,99,84,67,0.16666666666666666,0.44228548,32.32323232323232
http://checkyourfact.com/2018/03/21/fact-check-us-trade-deficits-almost-all-countries/,http://checkyourfact.com/2018/03/10/fact-check-us-500-billion-trade-deficit-china/,Does The US Have Trade Deficits With ‘Almost All’ Countries?,Does The US Have A $500 Billion Trade Deficit With China?,60,57,35,0.4,0.6955536,41.666666666666664
http://www.politifact.com/rhode-island/statements/2012/may/20/john-matson/ri-congressional-candidate-john-matson-says-us-rep/,http://www.politifact.com/rhode-island/statements/2012/oct/08/michael-riley/michael-riley-blames-rep-james-langevin-helping-ga/,R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,Michael Riley blames Rep. James Langevin for helping gasoline prices double.,141,76,98,0.13333333333333333,0.5873326,30.49645390070922
http://www.politifact.com/rhode-island/statements/2012/jan/06/david-cicilline/us-rep-david-cicilline-says-providence-made-full-p/,http://www.politifact.com/rhode-island/statements/2013/nov/24/john-depetro/talk-show-host-john-depetro-says-providence-was-sa/,U.S. Rep. David Cicilline says Providence made full pension contributions six of eight years that he was mayor,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,110,94,77,0.2222222222222222,0.52467877,30.000000000000004
http://www.politifact.com/rhode-island/statements/2012/sep/17/bernard-jackvony/republican-bernard-jackvony-says-democrat-david-ci/,http://www.politifact.com/rhode-island/statements/2012/sep/30/brendan-doherty/brendan-doherty-says-most-david-cicilline-campaign/,Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,110,102,77,0.24,0.47667122,30.000000000000004
http://www.politifact.com/punditfact/statements/2016/dec/21/usa-snich/website-hypes-long-shot-theory-about-courts-replac/,http://www.politifact.com/pennsylvania/statements/2016/dec/23/today-news-24/pennsylvania-judge-didnt-overturn-donald-trumps-pr/,Website hypes long-shot theory about courts replacing Donald Trump with Hillary Clinton,A Pennsylvania judge didn't overturn Donald Trump's presidential election,87,73,61,0.05,0.47885978,29.885057471264364
http://www.politifact.com/truth-o-meter/statements/2011/jan/27/michele-bachmann/michele-bachmann-state-union-rebuttal-says-govern/,http://www.politifact.com/truth-o-meter/statements/2011/jan/26/michele-bachmann/michele-bachmann-repeats-claim-health-care-bill-wi/,"Michele Bachmann, in State of the Union rebuttal, says government employment grew as jobs overall declined","Michele Bachmann repeats claim that health care bill will require 16,500 new IRS agents",106,87,70,0.034482758620689655,0.46555597,33.9622641509434
http://www.politifact.com/florida/statements/2012/jan/11/mitt-romney/romney-says-obamas-stimulus-package-over-1-million/,http://www.politifact.com/truth-o-meter/statements/2015/aug/12/mike-huckabee/mike-huckabee-says-social-security-imperiled-drama/,Mitt Romney says since Obama's stimulus package over 1 million jobs were lost,Mike Huckabee says Social Security imperiled by dramatic decline in wage-earners,77,80,62,0.043478260869565216,0.6618517,22.499999999999996
http://www.politifact.com/tennessee/statements/2012/jun/11/diane-black/tennessee-congresswoman-diane-black-says-jobless-r/,http://www.politifact.com/florida/statements/2011/jul/19/marco-rubio/us-sen-marco-rubio-says-unemployment-streak-worst-/,Tennessee Congresswoman Diane Black says jobless rate has been 8 percent or higher for 40 straight months,U.S. Sen. Marco Rubio says unemployment streak is worst since Great Depression,105,78,80,0.03571428571428571,0.5768721,23.809523809523814
http://www.politifact.com/truth-o-meter/statements/2012/feb/23/mitt-romney/mitt-romney-says-barack-obama-could-have-gotten-cr/,http://www.politifact.com/truth-o-meter/statements/2013/dec/03/bob-corker/corker-said-congress-dragged-obama-kicking-and-scr/,Mitt Romney says Barack Obama 'could have gotten crippling sanctions against Iran. He did not.',Corker said Congress dragged Obama ''kicking and screaming'' to put sanctions on Iran,95,85,71,0.07692307692307693,0.68851846,25.263157894736842
http://www.politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/donald-trump-inflates-apple-investment/,http://www.politifact.com/truth-o-meter/statements/2018/jan/30/donald-trump/donald-trump-correct-small-business-optimism-recor/,Donald Trump inflates Apple investment,Donald Trump correct that small business optimism is at record high,38,67,44,0.14285714285714285,0.57105327,34.32835820895522
http://www.politifact.com/rhode-island/statements/2012/jan/01/david-cicilline/rep-david-cicilline-says-right-carry-act-would-exp/,http://www.politifact.com/rhode-island/statements/2012/oct/30/david-cicilline/us-rep-david-cicilline-says-he-voted-tougher-laws-/,"Rep. David Cicilline says the Right-to-Carry Act would expand rights of ''sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines.''","U.S. Rep. David Cicilline says he voted for tougher laws against child abusers, domestic abusers, when he was a Rhode Island state representative",178,145,114,0.15,0.6496905,35.95505617977528
http://www.politifact.com/rhode-island/statements/2012/aug/05/sheldon-whitehouse/sen-sheldon-whitehouse-ri-says-growth-superpacs-le/,http://www.politifact.com/rhode-island/statements/2012/oct/07/barry-hinckley/us-senate-candidate-barry-hinckley-says-incumbent-/,Sen. Sheldon Whitehouse of R.I. says growth of SuperPACs led to eightfold increase in negative campaign ads,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,107,129,95,0.125,0.70472693,26.356589147286826
http://www.politifact.com/wisconsin/statements/2015/feb/04/scott-walker/did-scott-walker-flip-flop-pathway-citizenship/,http://www.politifact.com/wisconsin/statements/2015/feb/13/scott-walker/did-scott-walker-flip-flip-budget-shortfall/,Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Did Scott Walker flip-flop on how budget shortfalls are measured??,73,66,37,0.3125,0.686343,49.31506849315068
http://www.politifact.com/rhode-island/statements/2014/jun/29/kenneth-block/ken-block-knocks-republican-allan-fungs-donations-/,http://www.politifact.com/rhode-island/statements/2014/jun/29/allan-fung/allan-fung-gop-challenger-ken-block-was-fined-ille/,Ken Block knocks Republican Allan Fung's donations to controversial Democrats,Allan Fung: GOP challenger Ken Block was fined for illegally funneling money to his Moderate Party,77,98,74,0.18181818181818182,0.8411726,24.489795918367353
http://www.politifact.com/wisconsin/statements/2014/jan/31/brett-hulsey/rep-brett-hulsey-says-wisconsin-has-created-fewer-/,http://www.politifact.com/wisconsin/statements/2012/jan/12/scott-walker/wisconsin-gov-scott-walker-says-states-jobs-data-u/,Rep. Brett Hulsey says Wisconsin has created fewer jobs every year Scott Walker has been governor,Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,97,68,72,0.23809523809523808,0.6328231,25.773195876288657
http://www.politifact.com/truth-o-meter/statements/2016/mar/15/hillary-clinton/hillary-clinton-says-guns-exceed-next-nine-categor/,http://www.politifact.com/truth-o-meter/statements/2016/sep/26/hillary-clinton/hillary-clinton-correct-gun-deaths-young-black-mal/,Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,Hillary Clinton correct that gun deaths for young black males outpace next 9 causes combined,99,92,67,0.23076923076923078,0.87604284,32.32323232323232
http://www.politifact.com/wisconsin/statements/2015/mar/13/scott-walker/scott-walker-loves-hates-federal-ethanol-mandate/,http://www.politifact.com/wisconsin/statements/2015/jan/09/scott-walker/scott-walker-claims-credit-814-property-tax-saving/,Has Scott Walker changed his view on ethanol mandates?,Scott Walker claims credit for $816 in property tax savings over ''where things were headed'',54,93,65,0.09090909090909091,0.34247202,30.107526881720425
http://www.politifact.com/truth-o-meter/statements/2012/mar/23/reince-priebus/reince-priebus-says-health-care-law-could-mean-man/,http://www.politifact.com/truth-o-meter/statements/2012/jun/29/barack-obama/barack-obama-says-under-his-health-care-law-those-/,Reince Priebus says health care law could mean 'as many as 20 million Americans could lose their employer-based insurance',"Barack Obama says that under his health care law, those who have health insurance will keep it",122,94,91,0.0967741935483871,0.37838373,25.409836065573764
http://www.politifact.com/rhode-island/statements/2014/sep/14/angel-taveras/taxpayers-paid-secret-no-bid-contract-benefited-gi/,http://www.politifact.com/rhode-island/statements/2014/jul/16/angel-taveras/mayor-angel-taveras-says-high-school-graduation-ra/,"Taxpayers paid for a secret no-bid contract that benefited Gina Raimondo’s firm, Angel Taveras says",Mayor Angel Taveras says high school graduation rates are up in Providence,99,74,79,0.125,0.36468858,20.2020202020202
http://www.politifact.com/florida/statements/2016/jul/20/donald-trump/donald-trump-wrongly-blames-hillary-clinton-creati/,http://www.politifact.com/florida/statements/2016/jul/21/donald-trump/donald-trump-says-hillary-clinton-was-secretary-is/,Donald Trump wrongly blames Hillary Clinton for creation of ISIS,Donald Trump says before Hillary Clinton was Secretary of State 'ISIS was not even on the map.',64,95,54,0.23809523809523808,0.69277596,43.15789473684211
http://www.politifact.com/punditfact/statements/2013/nov/13/sean-hannity/hannity-says-government-predicted-massive-loss-hea/,http://www.politifact.com/punditfact/statements/2013/nov/06/glenn-beck/beck-says-obama-knew-50-americans-would-lose-healt/,Sean Hannity says government predicted massive loss of health care,Glenn Beck says Barack Obama knew that 50% of Americans would lose health insurance,66,83,58,0.14285714285714285,0.7065647,30.12048192771084
